pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,datetime,aqi_pm25,hour,day,month,lag_1,lag_3,lag_6,roll_mean_6,roll_mean_12,target_h1,target_h2,target_h3
18.9,61.5,160.0,4.8,6.0,54.0,2025-10-07 05:00:00,18.9,5,7,10,18.0,16.5,21.2,17.599999999999998,27.933333333333334,37.0,31.1,32.5
20.5,64.0,506.0,10.9,7.3,49.0,2025-10-07 06:00:00,20.5,6,7,10,18.9,16.8,18.5,17.933333333333334,24.933333333333334,39.7,30.9,32.0
25.5,76.8,969.0,19.1,9.3,42.0,2025-10-07 07:00:00,25.5,7,7,10,20.5,18.0,16.9,19.366666666666664,22.78333333333333,50.4,35.3,36.2
31.5,104.5,1223.0,23.4,11.7,44.0,2025-10-07 08:00:00,31.5,8,7,10,25.5,18.9,16.5,21.866666666666664,21.900000000000002,46.9,38.5,38.6
36.4,166.7,1064.0,20.0,14.9,61.0,2025-10-07 09:00:00,36.4,9,7,10,31.5,20.5,16.8,25.133333333333336,22.2,32.6,34.6,35.3
43.8,225.4,695.0,12.6,18.5,87.0,2025-10-07 10:00:00,43.8,10,7,10,36.4,25.5,18.0,29.433333333333334,23.708333333333332,33.2,36.7,37.5
49.0,253.3,402.0,6.9,21.0,109.0,2025-10-07 11:00:00,49.0,11,7,10,43.8,31.5,18.9,34.449999999999996,26.025000000000002,36.2,41.7,39.3
52.2,261.7,296.0,4.8,21.5,124.0,2025-10-07 12:00:00,52.2,12,7,10,49.0,36.4,20.5,39.73333333333333,28.833333333333332,39.9,44.8,38.4
53.3,262.6,265.0,4.4,20.9,134.0,2025-10-07 13:00:00,53.3,13,7,10,52.2,43.8,25.5,44.36666666666667,31.866666666666664,41.9,44.9,37.5
53.4,260.8,263.0,4.8,20.2,137.0,2025-10-07 14:00:00,53.4,14,7,10,53.3,49.0,31.5,48.01666666666666,34.94166666666666,43.5,43.0,37.0
52.7,258.9,265.0,5.3,19.9,128.0,2025-10-07 15:00:00,52.7,15,7,10,53.4,52.2,36.4,50.73333333333334,37.93333333333334,44.0,41.9,36.6
51.3,254.3,296.0,6.7,19.5,111.0,2025-10-07 16:00:00,51.3,16,7,10,52.7,53.3,43.8,51.98333333333333,40.708333333333336,43.2,41.8,35.7
51.3,245.9,379.0,10.8,21.0,97.0,2025-10-07 17:00:00,51.3,17,7,10,51.3,53.4,49.0,52.36666666666667,43.40833333333333,47.6,41.4,43.2
46.2,188.6,565.0,20.7,19.3,75.0,2025-10-07 18:00:00,46.2,18,7,10,51.3,52.7,52.2,51.36666666666667,45.550000000000004,45.5,41.0,43.3
44.1,161.1,803.0,34.3,17.0,44.0,2025-10-07 19:00:00,44.1,19,7,10,46.2,51.3,53.3,49.833333333333336,47.1,42.7,39.6,42.5
42.3,142.5,967.0,45.0,15.3,21.0,2025-10-07 20:00:00,42.3,20,7,10,44.1,51.3,53.4,47.98333333333333,48.0,39.6,37.7,41.3
41.0,129.5,1010.0,49.7,14.9,12.0,2025-10-07 21:00:00,41.0,21,7,10,42.3,46.2,52.7,46.03333333333333,48.38333333333333,39.2,37.5,41.2
40.5,121.1,978.0,51.5,15.0,11.0,2025-10-07 22:00:00,40.5,22,7,10,41.0,44.1,51.3,44.23333333333333,48.10833333333333,41.9,38.5,42.1
41.0,114.8,885.0,52.2,15.1,10.0,2025-10-07 23:00:00,41.0,23,7,10,40.5,42.3,51.3,42.51666666666667,47.44166666666666,46.7,39.5,44.0
42.1,115.9,688.0,52.5,14.7,9.0,2025-10-08 00:00:00,42.1,0,8,10,41.0,41.0,46.2,41.833333333333336,46.6,49.7,39.6,45.2
42.5,118.0,429.0,51.7,14.3,9.0,2025-10-08 01:00:00,42.5,1,8,10,42.1,40.5,44.1,41.56666666666667,45.699999999999996,49.6,40.3,45.1
41.6,116.9,250.0,50.4,14.0,9.0,2025-10-08 02:00:00,41.6,2,8,10,42.5,41.0,42.3,41.45,44.71666666666667,49.0,41.4,42.4
40.7,114.8,182.0,48.0,13.8,10.0,2025-10-08 03:00:00,40.7,3,8,10,41.6,42.1,41.0,41.4,43.71666666666667,45.2,40.5,38.6
39.8,111.1,193.0,45.1,13.9,11.0,2025-10-08 04:00:00,39.8,4,8,10,40.7,42.5,40.5,41.28333333333333,42.75833333333333,38.9,36.6,35.7
37.0,109.0,328.0,37.5,13.5,16.0,2025-10-08 05:00:00,37.0,5,8,10,39.8,41.6,41.0,40.61666666666667,41.56666666666667,31.1,32.5,35.0
39.7,109.9,730.0,39.9,16.0,14.0,2025-10-08 06:00:00,39.7,6,8,10,37.0,40.7,42.1,40.21666666666667,41.025,30.9,32.0,35.6
50.4,119.2,1255.0,42.9,19.7,12.0,2025-10-08 07:00:00,50.4,7,8,10,39.7,39.8,42.5,41.53333333333333,41.550000000000004,35.3,36.2,43.8
46.9,104.8,1519.0,41.8,23.4,18.0,2025-10-08 08:00:00,46.9,8,8,10,50.4,37.0,41.6,42.416666666666664,41.93333333333333,38.5,38.6,46.6
32.6,109.4,1264.0,33.0,27.6,39.0,2025-10-08 09:00:00,32.6,9,8,10,46.9,39.7,40.7,41.06666666666667,41.233333333333334,34.6,35.3,38.8
33.2,126.7,746.0,20.1,31.9,69.0,2025-10-08 10:00:00,33.2,10,8,10,32.6,50.4,39.8,39.96666666666667,40.625,36.7,37.5,39.9
36.2,142.5,353.0,10.3,34.1,96.0,2025-10-08 11:00:00,36.2,11,8,10,33.2,46.9,37.0,39.833333333333336,40.225,41.7,39.3,42.3
39.9,149.9,251.0,6.3,32.5,119.0,2025-10-08 12:00:00,39.9,12,8,10,36.2,32.6,39.7,39.86666666666667,40.041666666666664,44.8,38.4,42.7
41.9,150.4,273.0,5.2,28.8,138.0,2025-10-08 13:00:00,41.9,13,8,10,39.9,33.2,50.4,38.45,39.99166666666667,44.9,37.5,41.9
43.5,146.2,304.0,5.5,25.9,149.0,2025-10-08 14:00:00,43.5,14,8,10,41.9,36.2,46.9,37.88333333333333,40.15,43.0,37.0,42.1
44.0,141.1,295.0,6.3,25.5,147.0,2025-10-08 15:00:00,44.0,15,8,10,43.5,39.9,32.6,39.78333333333334,40.425000000000004,41.9,36.6,42.4
43.2,133.2,296.0,8.5,25.9,136.0,2025-10-08 16:00:00,43.2,16,8,10,44.0,41.9,33.2,41.449999999999996,40.708333333333336,41.8,35.7,42.6
47.6,145.3,337.0,12.4,28.6,139.0,2025-10-08 17:00:00,47.6,17,8,10,43.2,43.5,36.2,43.35,41.59166666666667,41.4,43.2,41.1
45.5,118.0,440.0,23.5,26.1,106.0,2025-10-08 18:00:00,45.5,18,8,10,47.6,44.0,39.9,44.28333333333333,42.075,41.0,43.3,41.6
42.7,101.7,584.0,38.9,22.7,61.0,2025-10-08 19:00:00,42.7,19,8,10,45.5,43.2,41.9,44.416666666666664,41.43333333333333,39.6,42.5,42.0
39.6,93.4,736.0,50.6,20.3,26.0,2025-10-08 20:00:00,39.6,20,8,10,42.7,47.6,43.5,43.76666666666667,40.825,37.7,41.3,40.9
39.2,90.8,928.0,55.0,20.1,12.0,2025-10-08 21:00:00,39.2,21,8,10,39.6,45.5,44.0,42.96666666666667,41.375,37.5,41.2,41.1
41.9,93.4,1128.0,55.7,20.9,8.0,2025-10-08 22:00:00,41.9,22,8,10,39.2,42.7,43.2,42.75,42.1,38.5,42.1,42.7
46.7,103.1,1213.0,55.5,21.5,6.0,2025-10-08 23:00:00,46.7,23,8,10,41.9,39.6,47.6,42.6,42.975,39.5,44.0,44.8
49.7,109.7,1096.0,55.6,21.6,3.0,2025-10-09 00:00:00,49.7,0,9,10,46.7,39.2,45.5,43.300000000000004,43.791666666666664,39.6,45.2,44.5
49.6,112.5,864.0,54.9,21.6,2.0,2025-10-09 01:00:00,49.6,1,9,10,49.7,41.9,42.7,44.449999999999996,44.43333333333334,40.3,45.1,42.4
49.0,114.1,651.0,52.8,21.0,3.0,2025-10-09 02:00:00,49.0,2,9,10,49.6,46.7,39.6,46.01666666666667,44.89166666666667,41.4,42.4,39.7
45.2,102.9,451.0,48.4,19.2,6.0,2025-10-09 03:00:00,45.2,3,9,10,49.0,49.7,39.2,47.01666666666667,44.99166666666667,40.5,38.6,36.8
38.9,92.4,269.0,42.7,16.9,10.0,2025-10-09 04:00:00,38.9,4,9,10,45.2,49.6,41.9,46.51666666666667,44.63333333333333,36.6,35.7,33.6
31.1,78.9,256.0,30.7,12.6,20.0,2025-10-09 05:00:00,31.1,5,9,10,38.9,49.0,46.7,43.916666666666664,43.25833333333333,32.5,35.0,33.2
30.9,79.4,600.0,31.6,13.1,17.0,2025-10-09 06:00:00,30.9,6,9,10,31.1,45.2,49.7,40.78333333333334,42.041666666666664,32.0,35.6,32.0
35.3,87.3,1113.0,32.5,13.9,15.0,2025-10-09 07:00:00,35.3,7,9,10,30.9,38.9,49.6,38.4,41.425000000000004,36.2,43.8,35.0
38.5,88.2,1381.0,30.9,15.9,23.0,2025-10-09 08:00:00,38.5,8,9,10,35.3,31.1,49.0,36.65,41.333333333333336,38.6,46.6,39.3
34.6,105.2,1143.0,24.2,20.5,50.0,2025-10-09 09:00:00,34.6,9,9,10,38.5,30.9,45.2,34.88333333333333,40.949999999999996,35.3,38.8,38.8
36.7,124.3,660.0,14.9,26.3,87.0,2025-10-09 10:00:00,36.7,10,9,10,34.6,35.3,38.9,34.516666666666666,40.51666666666667,37.5,39.9,39.6
41.7,130.4,300.0,7.9,30.0,117.0,2025-10-09 11:00:00,41.7,11,9,10,36.7,38.5,31.1,36.28333333333334,40.1,39.3,42.3,34.6
44.8,127.6,225.0,5.1,29.4,135.0,2025-10-09 12:00:00,44.8,12,9,10,41.7,34.6,30.9,38.6,39.69166666666667,38.4,42.7,32.8
44.9,122.0,273.0,4.5,26.7,147.0,2025-10-09 13:00:00,44.9,13,9,10,44.8,36.7,35.3,40.2,39.300000000000004,37.5,41.9,32.9
43.0,115.3,325.0,5.2,24.6,151.0,2025-10-09 14:00:00,43.0,14,9,10,44.9,41.7,38.5,40.949999999999996,38.800000000000004,37.0,42.1,33.4
41.9,111.5,328.0,6.3,24.5,147.0,2025-10-09 15:00:00,41.9,15,9,10,43.0,44.8,34.6,42.166666666666664,38.525,36.6,42.4,34.0
41.8,110.1,334.0,8.6,24.9,136.0,2025-10-09 16:00:00,41.8,16,9,10,41.9,44.9,36.7,43.01666666666667,38.766666666666666,35.7,42.6,34.5
41.4,106.6,380.0,12.0,27.2,139.0,2025-10-09 17:00:00,41.4,17,9,10,41.8,43.0,41.7,42.96666666666666,39.625,43.2,41.1,38.5
41.0,92.9,506.0,21.0,24.7,109.0,2025-10-09 18:00:00,41.0,18,9,10,41.4,41.9,44.8,42.333333333333336,40.46666666666667,43.3,41.6,41.2
39.6,85.0,672.0,33.5,21.3,68.0,2025-10-09 19:00:00,39.6,19,9,10,41.0,41.8,44.9,41.449999999999996,40.824999999999996,42.5,42.0,43.3
37.7,82.0,793.0,43.5,18.6,36.0,2025-10-09 20:00:00,37.7,20,9,10,39.6,41.4,43.0,40.56666666666667,40.75833333333333,41.3,40.9,43.8
37.5,79.6,842.0,48.9,17.6,22.0,2025-10-09 21:00:00,37.5,21,9,10,37.7,41.0,41.9,39.833333333333336,41.0,41.2,41.1,44.7
38.5,78.2,846.0,51.8,17.3,17.0,2025-10-09 22:00:00,38.5,22,9,10,37.5,39.6,41.8,39.28333333333334,41.15,42.1,42.7,45.8
39.5,78.2,803.0,52.8,16.9,15.0,2025-10-09 23:00:00,39.5,23,9,10,38.5,37.7,41.4,38.96666666666667,40.96666666666666,44.0,44.8,46.8
39.6,79.6,689.0,51.7,16.1,15.0,2025-10-10 00:00:00,39.6,0,10,10,39.5,37.5,41.0,38.733333333333334,40.53333333333333,45.2,44.5,47.6
40.3,84.5,528.0,48.8,15.2,17.0,2025-10-10 01:00:00,40.3,1,10,10,39.6,38.5,39.6,38.85,40.15,45.1,42.4,46.9
41.4,91.3,395.0,44.8,14.4,20.0,2025-10-10 02:00:00,41.4,2,10,10,40.3,39.5,37.7,39.46666666666666,40.016666666666666,42.4,39.7,44.0
40.5,90.1,281.0,38.9,13.6,24.0,2025-10-10 03:00:00,40.5,3,10,10,41.4,39.6,37.5,39.96666666666666,39.9,38.6,36.8,41.2
36.6,77.3,195.0,32.0,12.9,28.0,2025-10-10 04:00:00,36.6,4,10,10,40.5,40.3,38.5,39.65,39.46666666666667,35.7,33.6,38.8
32.5,70.3,239.0,24.7,12.0,32.0,2025-10-10 05:00:00,32.5,5,10,10,36.6,41.4,39.5,38.48333333333333,38.725,35.0,33.2,36.9
32.0,69.2,562.0,28.3,12.6,28.0,2025-10-10 06:00:00,32.0,6,10,10,32.5,40.5,39.6,37.21666666666667,37.975,35.6,32.0,36.0
36.2,73.3,1015.0,32.9,13.6,23.0,2025-10-10 07:00:00,36.2,7,10,10,32.0,36.6,40.3,36.53333333333333,37.69166666666667,43.8,35.0,38.2
38.6,76.1,1252.0,33.6,15.8,29.0,2025-10-10 08:00:00,38.6,8,10,10,36.2,32.5,41.4,36.06666666666667,37.76666666666667,46.6,39.3,41.3
35.3,89.2,1052.0,26.7,20.8,56.0,2025-10-10 09:00:00,35.3,9,10,10,38.6,32.0,40.5,35.2,37.583333333333336,38.8,38.8,36.8
37.5,93.4,635.0,15.8,26.9,95.0,2025-10-10 10:00:00,37.5,10,10,10,35.3,36.2,36.6,35.35,37.5,39.9,39.6,33.3
39.3,95.5,316.0,7.6,30.5,125.0,2025-10-10 11:00:00,39.3,11,10,10,37.5,38.6,32.5,36.483333333333334,37.483333333333334,42.3,34.6,31.3
38.4,91.0,228.0,4.5,29.0,139.0,2025-10-10 12:00:00,38.4,12,10,10,39.3,35.3,32.0,37.55,37.38333333333333,42.7,32.8,28.9
37.5,86.8,239.0,4.0,25.0,145.0,2025-10-10 13:00:00,37.5,13,10,10,38.4,37.5,36.2,37.766666666666666,37.15,41.9,32.9,28.0
37.0,84.3,266.0,4.7,21.8,145.0,2025-10-10 14:00:00,37.0,14,10,10,37.5,39.3,38.6,37.5,36.78333333333333,42.1,33.4,28.5
36.6,82.7,275.0,5.7,21.0,138.0,2025-10-10 15:00:00,36.6,15,10,10,37.0,38.4,35.3,37.71666666666666,36.458333333333336,42.4,34.0,29.2
35.7,80.1,300.0,7.9,21.1,126.0,2025-10-10 16:00:00,35.7,16,10,10,36.6,37.5,37.5,37.416666666666664,36.38333333333333,42.6,34.5,29.7
43.2,93.8,369.0,10.9,26.0,139.0,2025-10-10 17:00:00,43.2,17,10,10,35.7,37.0,39.3,38.06666666666667,37.275,41.1,38.5,38.0
43.3,81.3,515.0,18.9,23.7,112.0,2025-10-10 18:00:00,43.3,18,10,10,43.2,36.6,38.4,38.88333333333333,38.21666666666666,41.6,41.2,40.0
42.5,76.4,704.0,30.0,20.6,75.0,2025-10-10 19:00:00,42.5,19,10,10,43.3,35.7,37.5,39.71666666666667,38.74166666666667,42.0,43.3,42.0
41.3,74.7,859.0,39.3,18.1,46.0,2025-10-10 20:00:00,41.3,20,10,10,42.5,43.2,37.0,40.43333333333333,38.96666666666666,40.9,43.8,42.5
41.2,73.1,972.0,45.2,17.2,33.0,2025-10-10 21:00:00,41.2,21,10,10,41.3,43.3,36.6,41.2,39.458333333333336,41.1,44.7,44.1
42.1,72.4,1051.0,49.3,17.0,27.0,2025-10-10 22:00:00,42.1,22,10,10,41.2,42.5,35.7,42.266666666666666,39.84166666666667,42.7,45.8,46.6
44.0,74.5,1043.0,51.0,16.5,24.0,2025-10-10 23:00:00,44.0,23,10,10,42.1,41.3,43.2,42.4,40.233333333333334,44.8,46.8,49.0
45.2,76.4,880.0,49.6,15.3,23.0,2025-10-11 00:00:00,45.2,0,11,10,44.0,41.2,43.3,42.71666666666667,40.8,44.5,47.6,49.9
45.1,77.1,630.0,45.8,13.8,24.0,2025-10-11 01:00:00,45.1,1,11,10,45.2,42.1,42.5,43.15,41.43333333333334,42.4,46.9,47.5
42.4,71.0,441.0,41.1,12.7,26.0,2025-10-11 02:00:00,42.4,2,11,10,45.1,44.0,41.3,43.333333333333336,41.88333333333333,39.7,44.0,44.0
38.6,65.9,315.0,34.3,12.0,30.0,2025-10-11 03:00:00,38.6,3,11,10,42.4,45.2,41.2,42.9,42.050000000000004,36.8,41.2,40.5
35.7,63.1,250.0,26.6,11.6,35.0,2025-10-11 04:00:00,35.7,4,11,10,38.6,45.1,42.1,41.833333333333336,42.050000000000004,33.6,38.8,37.8
35.0,63.1,389.0,25.1,12.3,34.0,2025-10-11 05:00:00,35.0,5,11,10,35.7,42.4,44.0,40.333333333333336,41.36666666666667,33.2,36.9,37.6
35.6,62.9,979.0,31.6,14.2,27.0,2025-10-11 06:00:00,35.6,6,11,10,35.0,38.6,45.2,38.73333333333334,40.725,32.0,36.0,37.1
43.8,72.2,1773.0,40.1,17.0,18.0,2025-10-11 07:00:00,43.8,7,11,10,35.6,35.7,45.1,38.516666666666666,40.833333333333336,35.0,38.2,40.3
46.6,74.5,2177.0,42.7,20.1,23.0,2025-10-11 08:00:00,46.6,8,11,10,43.8,35.0,42.4,39.21666666666666,41.275,39.3,41.3,44.6
38.8,83.4,1806.0,33.8,23.9,52.0,2025-10-11 09:00:00,38.8,9,11,10,46.6,35.6,38.6,39.25,41.075,38.8,36.8,41.6
39.9,88.0,1044.0,19.1,28.0,95.0,2025-10-11 10:00:00,39.9,10,11,10,38.8,43.8,35.7,39.949999999999996,40.891666666666666,39.6,33.3,35.0
42.3,88.2,456.0,7.9,30.2,129.0,2025-10-11 11:00:00,42.3,11,11,10,39.9,46.6,35.0,41.166666666666664,40.75,34.6,31.3,27.8
42.7,85.9,277.0,4.2,29.0,147.0,2025-10-11 12:00:00,42.7,12,11,10,42.3,38.8,35.6,42.349999999999994,40.541666666666664,32.8,28.9,25.0
41.9,83.6,271.0,4.1,26.0,156.0,2025-10-11 13:00:00,41.9,13,11,10,42.7,39.9,43.8,42.03333333333333,40.275,32.9,28.0,25.0
42.1,83.4,294.0,5.0,23.7,160.0,2025-10-11 14:00:00,42.1,14,11,10,41.9,42.3,46.6,41.28333333333333,40.25,33.4,28.5,25.8
42.4,83.1,293.0,5.9,23.6,159.0,2025-10-11 15:00:00,42.4,15,11,10,42.1,42.7,38.8,41.88333333333333,40.56666666666667,34.0,29.2,26.5
42.6,82.7,321.0,8.0,24.4,153.0,2025-10-11 16:00:00,42.6,16,11,10,42.4,41.9,39.9,42.333333333333336,41.141666666666666,34.5,29.7,26.8
41.1,77.8,386.0,10.4,24.2,143.0,2025-10-11 17:00:00,41.1,17,11,10,42.6,42.1,42.3,42.13333333333333,41.65,38.5,38.0,26.9
41.6,72.6,523.0,17.1,22.2,118.0,2025-10-11 18:00:00,41.6,18,11,10,41.1,42.4,42.7,41.95,42.15,41.2,40.0,31.2
42.0,66.8,697.0,26.7,19.6,83.0,2025-10-11 19:00:00,42.0,19,11,10,41.6,42.6,41.9,41.96666666666667,42.0,43.3,42.0,34.6
40.9,64.7,818.0,35.3,17.6,54.0,2025-10-11 20:00:00,40.9,20,11,10,42.0,41.1,42.1,41.766666666666666,41.525,43.8,42.5,34.7
41.1,64.0,848.0,42.8,17.2,38.0,2025-10-11 21:00:00,41.1,21,11,10,40.9,41.6,42.4,41.550000000000004,41.71666666666667,44.7,44.1,34.5
42.7,64.3,825.0,49.4,17.5,29.0,2025-10-11 22:00:00,42.7,22,11,10,41.1,42.0,42.6,41.56666666666666,41.95,45.8,46.6,34.5
44.8,65.0,763.0,52.4,17.5,24.0,2025-10-11 23:00:00,44.8,23,11,10,42.7,40.9,41.1,42.18333333333333,42.15833333333333,46.8,49.0,34.7
44.5,64.0,645.0,49.9,16.6,23.0,2025-10-12 00:00:00,44.5,0,12,10,44.8,41.1,41.6,42.666666666666664,42.30833333333334,47.6,49.9,34.3
42.4,61.2,490.0,43.8,15.4,25.0,2025-10-12 01:00:00,42.4,1,12,10,44.5,42.7,42.0,42.73333333333333,42.35,46.9,47.5,33.9
39.7,58.2,365.0,37.1,14.3,29.0,2025-10-12 02:00:00,39.7,2,12,10,42.4,44.8,40.9,42.53333333333333,42.15,44.0,44.0,32.6
36.8,55.5,255.0,29.2,13.3,36.0,2025-10-12 03:00:00,36.8,3,12,10,39.7,44.5,41.1,41.81666666666667,41.68333333333333,41.2,40.5,30.6
33.6,52.7,176.0,20.8,12.3,44.0,2025-10-12 04:00:00,33.6,4,12,10,36.8,42.4,42.7,40.3,40.93333333333334,38.8,37.8,29.1
33.2,52.2,246.0,20.0,13.2,43.0,2025-10-12 05:00:00,33.2,5,12,10,33.6,39.7,44.8,38.36666666666667,40.275,36.9,37.6,28.1
32.0,51.2,640.0,25.4,13.6,38.0,2025-10-12 06:00:00,32.0,6,12,10,33.2,36.8,44.5,36.28333333333333,39.475,36.0,37.1,28.2
35.0,53.9,1183.0,32.5,14.4,32.0,2025-10-12 07:00:00,35.0,7,12,10,32.0,33.6,42.4,35.050000000000004,38.89166666666667,38.2,40.3,30.7
39.3,57.2,1467.0,34.9,16.3,39.0,2025-10-12 08:00:00,39.3,8,12,10,35.0,33.2,39.7,34.983333333333334,38.75833333333333,41.3,44.6,34.2
38.8,63.8,1229.0,27.9,20.8,69.0,2025-10-12 09:00:00,38.8,9,12,10,39.3,32.0,36.8,35.31666666666666,38.56666666666666,36.8,41.6,31.0
39.6,68.7,732.0,16.2,26.5,111.0,2025-10-12 10:00:00,39.6,10,12,10,38.8,35.0,33.6,36.31666666666667,38.30833333333333,33.3,35.0,26.1
34.6,60.5,352.0,7.3,29.8,144.0,2025-10-12 11:00:00,34.6,11,12,10,39.6,39.3,33.2,36.55,37.458333333333336,31.3,27.8,21.7
32.8,61.2,251.0,4.3,28.7,160.0,2025-10-12 12:00:00,32.8,12,12,10,34.6,38.8,32.0,36.68333333333334,36.48333333333333,28.9,25.0,17.7
32.9,63.6,268.0,4.1,25.2,168.0,2025-10-12 13:00:00,32.9,13,12,10,32.8,39.6,35.0,36.333333333333336,35.69166666666667,28.0,25.0,17.5
33.4,63.8,298.0,4.7,22.5,171.0,2025-10-12 14:00:00,33.4,14,12,10,32.9,34.6,39.3,35.35,35.166666666666664,28.5,25.8,18.4
34.0,62.9,297.0,4.9,22.0,171.0,2025-10-12 15:00:00,34.0,15,12,10,33.4,32.8,38.8,34.550000000000004,34.93333333333333,29.2,26.5,19.6
34.5,61.7,309.0,6.0,22.2,166.0,2025-10-12 16:00:00,34.5,16,12,10,34.0,32.9,39.6,33.699999999999996,35.00833333333333,29.7,26.8,20.5
38.5,66.8,365.0,9.5,22.6,155.0,2025-10-12 17:00:00,38.5,17,12,10,34.5,33.4,34.6,34.35,35.449999999999996,38.0,26.9,25.4
41.2,62.4,508.0,17.3,20.9,128.0,2025-10-12 18:00:00,41.2,18,12,10,38.5,34.0,32.8,35.75,36.21666666666666,40.0,31.2,34.3
43.3,59.8,695.0,28.2,18.5,91.0,2025-10-12 19:00:00,43.3,19,12,10,41.2,34.5,32.9,37.483333333333334,36.90833333333333,42.0,34.6,38.6
43.8,60.1,822.0,36.5,16.7,63.0,2025-10-12 20:00:00,43.8,20,12,10,43.3,38.5,33.4,39.21666666666667,37.28333333333334,42.5,34.7,37.8
44.7,60.8,847.0,40.3,16.0,53.0,2025-10-12 21:00:00,44.7,21,12,10,43.8,41.2,34.0,41.0,37.775,44.1,34.5,37.8
45.8,61.5,812.0,41.5,15.9,52.0,2025-10-12 22:00:00,45.8,22,12,10,44.7,43.3,34.5,42.88333333333333,38.291666666666664,46.6,34.5,38.2
46.8,62.9,738.0,40.9,15.5,53.0,2025-10-12 23:00:00,46.8,23,12,10,45.8,43.8,38.5,44.26666666666667,39.30833333333333,49.0,34.7,38.2
47.6,63.6,604.0,38.2,14.5,52.0,2025-10-13 00:00:00,47.6,0,13,10,46.8,44.7,41.2,45.333333333333336,40.541666666666664,49.9,34.3,37.0
46.9,61.0,430.0,33.6,13.3,53.0,2025-10-13 01:00:00,46.9,1,13,10,47.6,45.8,43.3,45.93333333333334,41.708333333333336,47.5,33.9,34.0
44.0,56.9,299.0,28.6,12.2,55.0,2025-10-13 02:00:00,44.0,2,13,10,46.9,46.8,43.8,45.96666666666666,42.59166666666667,44.0,32.6,30.6
41.2,54.0,200.0,22.2,11.2,61.0,2025-10-13 03:00:00,41.2,3,13,10,44.0,47.6,44.7,45.38333333333333,43.19166666666666,40.5,30.6,27.6
38.8,52.0,142.0,15.3,10.3,68.0,2025-10-13 04:00:00,38.8,4,13,10,41.2,46.9,45.8,44.21666666666666,43.550000000000004,37.8,29.1,25.4
36.9,50.8,240.0,13.0,9.9,70.0,2025-10-13 05:00:00,36.9,5,13,10,38.8,44.0,46.8,42.56666666666667,43.416666666666664,37.6,28.1,26.7
36.0,50.1,679.0,20.1,10.8,62.0,2025-10-13 06:00:00,36.0,6,13,10,36.9,41.2,47.6,40.63333333333333,42.98333333333333,37.1,28.2,25.8
38.2,52.4,1274.0,29.4,12.2,52.0,2025-10-13 07:00:00,38.2,7,13,10,36.0,38.8,46.9,39.18333333333333,42.55833333333333,40.3,30.7,28.5
41.3,54.2,1576.0,33.4,13.8,53.0,2025-10-13 08:00:00,41.3,8,13,10,38.2,36.9,44.0,38.733333333333334,42.35,44.6,34.2,34.3
36.8,55.1,1293.0,26.8,15.9,76.0,2025-10-13 09:00:00,36.8,9,13,10,41.3,36.0,41.2,37.99999999999999,41.69166666666667,41.6,31.0,31.0
33.3,49.5,717.0,14.9,18.3,110.0,2025-10-13 10:00:00,33.3,10,13,10,36.8,38.2,38.8,37.083333333333336,40.65,35.0,26.1,25.8
31.3,47.0,284.0,5.9,19.8,137.0,2025-10-13 11:00:00,31.3,11,13,10,33.3,41.3,36.9,36.15,39.358333333333334,27.8,21.7,19.2
28.9,43.9,180.0,3.2,19.8,150.0,2025-10-13 12:00:00,28.9,12,13,10,31.3,36.8,36.0,34.96666666666666,37.800000000000004,25.0,17.7,18.4
28.0,42.1,218.0,3.4,18.9,156.0,2025-10-13 13:00:00,28.0,13,13,10,28.9,33.3,38.2,33.266666666666666,36.225,25.0,17.5,19.2
28.5,42.3,269.0,4.4,18.4,158.0,2025-10-13 14:00:00,28.5,14,13,10,28.0,31.3,41.3,31.13333333333333,34.93333333333334,25.8,18.4,19.7
29.2,42.6,280.0,5.3,18.9,157.0,2025-10-13 15:00:00,29.2,15,13,10,28.5,28.9,36.8,29.866666666666664,33.93333333333333,26.5,19.6,20.1
29.7,42.7,304.0,6.9,19.8,151.0,2025-10-13 16:00:00,29.7,16,13,10,29.2,28.0,33.3,29.266666666666666,33.175,26.8,20.5,20.6
38.0,54.5,374.0,10.3,21.6,138.0,2025-10-13 17:00:00,38.0,17,13,10,29.7,28.5,31.3,30.383333333333336,33.266666666666666,26.9,25.4,21.7
40.0,54.0,534.0,16.6,20.3,116.0,2025-10-13 18:00:00,40.0,18,13,10,38.0,29.2,28.9,32.233333333333334,33.6,31.2,34.3,32.6
42.0,53.8,740.0,25.6,18.6,85.0,2025-10-13 19:00:00,42.0,19,13,10,40.0,29.7,28.0,34.56666666666667,33.916666666666664,34.6,38.6,38.0
42.5,54.0,896.0,34.0,17.4,60.0,2025-10-13 20:00:00,42.5,20,13,10,42.0,38.0,28.5,36.9,34.016666666666666,34.7,37.8,38.6
44.1,54.9,979.0,41.8,17.5,46.0,2025-10-13 21:00:00,44.1,21,13,10,42.5,40.0,29.2,39.38333333333333,34.625,34.5,37.8,39.9
46.6,57.0,1012.0,49.0,18.2,37.0,2025-10-13 22:00:00,46.6,22,13,10,44.1,42.0,29.7,42.199999999999996,35.733333333333334,34.5,38.2,41.9
